,chainId,sourceStage,destinationStage
21046,36,Manuf_0118,Manuf_0622
21047,36,Manuf_0118,Manuf_0629
21048,36,Manuf_0118,Manuf_0634
21049,36,Manuf_0118,Manuf_0637
21050,36,Manuf_0118,Manuf_0641
21051,36,Manuf_0118,Manuf_0642
21052,36,Manuf_0118,Retail_0118
21053,36,Manuf_0119,Manuf_0633
21054,36,Manuf_0119,Manuf_0639
21055,36,Manuf_0119,Manuf_0644
21056,36,Manuf_0119,Manuf_0650
21057,36,Manuf_0119,Retail_0119
21058,36,Manuf_0120,Manuf_0664
21059,36,Manuf_0120,Manuf_0669
21060,36,Manuf_0120,Retail_0120
21061,36,Manuf_0121,Manuf_0593
21062,36,Manuf_0121,Manuf_0616
21063,36,Manuf_0121,Manuf_0629
21064,36,Manuf_0121,Retail_0121
21065,36,Manuf_0122,Retail_0122
21066,36,Manuf_0123,Retail_0123
21067,36,Manuf_0124,Manuf_0654
21068,36,Manuf_0124,Manuf_0655
21069,36,Manuf_0124,Manuf_0660
21070,36,Manuf_0124,Manuf_0667
21071,36,Manuf_0124,Manuf_0668
21072,36,Manuf_0124,Retail_0124
21073,36,Manuf_0125,Retail_0125
21074,36,Manuf_0126,Retail_0126
21075,36,Manuf_0127,Retail_0127
21076,36,Manuf_0128,Manuf_0662
21077,36,Manuf_0128,Retail_0128
21078,36,Manuf_0129,Retail_0129
21079,36,Manuf_0130,Manuf_0615
21080,36,Manuf_0130,Manuf_0638
21081,36,Manuf_0130,Manuf_0649
21082,36,Manuf_0130,Retail_0130
21083,36,Manuf_0131,Retail_0131
21084,36,Manuf_0132,Manuf_0628
21085,36,Manuf_0132,Manuf_0645
21086,36,Manuf_0132,Retail_0132
21087,36,Manuf_0133,Retail_0133
21088,36,Manuf_0134,Manuf_0594
21089,36,Manuf_0134,Manuf_0600
21090,36,Manuf_0134,Manuf_0602
21091,36,Manuf_0134,Manuf_0603
21092,36,Manuf_0134,Manuf_0604
21093,36,Manuf_0134,Manuf_0607
21094,36,Manuf_0134,Manuf_0609
21095,36,Manuf_0134,Manuf_0611
21096,36,Manuf_0134,Manuf_0617
21097,36,Manuf_0134,Manuf_0618
21098,36,Manuf_0134,Manuf_0622
21099,36,Manuf_0134,Manuf_0634
21100,36,Manuf_0134,Manuf_0637
21101,36,Manuf_0134,Retail_0134
21102,36,Manuf_0135,Manuf_0591
21103,36,Manuf_0135,Manuf_0592
21104,36,Manuf_0135,Manuf_0593
21105,36,Manuf_0135,Manuf_0601
21106,36,Manuf_0135,Manuf_0608
21107,36,Manuf_0135,Manuf_0613
21108,36,Manuf_0135,Manuf_0616
21109,36,Manuf_0135,Manuf_0619
21110,36,Manuf_0135,Manuf_0629
21111,36,Manuf_0135,Manuf_0630
21112,36,Manuf_0135,Manuf_0633
21113,36,Manuf_0135,Manuf_0635
21114,36,Manuf_0135,Manuf_0639
21115,36,Manuf_0135,Manuf_0640
21116,36,Manuf_0135,Manuf_0641
21117,36,Manuf_0135,Manuf_0642
21118,36,Manuf_0135,Manuf_0644
21119,36,Manuf_0135,Manuf_0646
21120,36,Manuf_0135,Manuf_0648
21121,36,Manuf_0135,Manuf_0650
21122,36,Manuf_0135,Retail_0135
21123,36,Manuf_0136,Retail_0136
21124,36,Manuf_0137,Retail_0137
21125,36,Manuf_0138,Manuf_0593
21126,36,Manuf_0138,Manuf_0594
21127,36,Manuf_0138,Manuf_0600
21128,36,Manuf_0138,Manuf_0601
21129,36,Manuf_0138,Manuf_0603
21130,36,Manuf_0138,Manuf_0609
21131,36,Manuf_0138,Manuf_0611
21132,36,Manuf_0138,Manuf_0613
21133,36,Manuf_0138,Manuf_0629
21134,36,Manuf_0138,Manuf_0633
21135,36,Manuf_0138,Manuf_0644
21136,36,Manuf_0138,Retail_0138
21137,36,Manuf_0139,Manuf_0654
21138,36,Manuf_0139,Manuf_0655
21139,36,Manuf_0139,Manuf_0657
21140,36,Manuf_0139,Manuf_0658
21141,36,Manuf_0139,Manuf_0659
21142,36,Manuf_0139,Manuf_0660
21143,36,Manuf_0139,Manuf_0661
21144,36,Manuf_0139,Manuf_0663
21145,36,Manuf_0139,Manuf_0664
21146,36,Manuf_0139,Manuf_0665
21147,36,Manuf_0139,Manuf_0666
21148,36,Manuf_0139,Manuf_0667
21149,36,Manuf_0139,Manuf_0669
21150,36,Manuf_0139,Manuf_0670
21151,36,Manuf_0139,Manuf_0671
21152,36,Manuf_0139,Manuf_0672
21153,36,Manuf_0139,Retail_0139
21154,36,Manuf_0140,Manuf_0664
21155,36,Manuf_0140,Retail_0140
21156,36,Manuf_0141,Retail_0141
21157,36,Manuf_0142,Retail_0142
21158,36,Manuf_0143,Manuf_0591
21159,36,Manuf_0143,Manuf_0592
21160,36,Manuf_0143,Manuf_0593
21161,36,Manuf_0143,Manuf_0594
21162,36,Manuf_0143,Manuf_0600
21163,36,Manuf_0143,Manuf_0601
21164,36,Manuf_0143,Manuf_0603
21165,36,Manuf_0143,Manuf_0604
21166,36,Manuf_0143,Manuf_0607
21167,36,Manuf_0143,Manuf_0608
21168,36,Manuf_0143,Manuf_0609
21169,36,Manuf_0143,Manuf_0613
21170,36,Manuf_0143,Manuf_0616
21171,36,Manuf_0143,Manuf_0617
21172,36,Manuf_0143,Manuf_0619
21173,36,Manuf_0143,Manuf_0629
21174,36,Manuf_0143,Manuf_0630
21175,36,Manuf_0143,Manuf_0633
21176,36,Manuf_0143,Manuf_0635
21177,36,Manuf_0143,Manuf_0639
21178,36,Manuf_0143,Manuf_0640
21179,36,Manuf_0143,Manuf_0641
21180,36,Manuf_0143,Manuf_0644
21181,36,Manuf_0143,Manuf_0646
21182,36,Manuf_0143,Manuf_0648
21183,36,Manuf_0143,Manuf_0650
21184,36,Manuf_0143,Retail_0143
21185,36,Manuf_0144,Retail_0144
21186,36,Manuf_0145,Manuf_0594
21187,36,Manuf_0145,Manuf_0600
21188,36,Manuf_0145,Manuf_0604
21189,36,Manuf_0145,Manuf_0609
21190,36,Manuf_0145,Manuf_0617
21191,36,Manuf_0145,Retail_0145
21192,36,Manuf_0146,Retail_0146
21193,36,Manuf_0147,Manuf_0603
21194,36,Manuf_0147,Retail_0147
21195,36,Manuf_0148,Retail_0148
21196,36,Manuf_0149,Retail_0149
21197,36,Manuf_0150,Retail_0150
21198,36,Manuf_0151,Manuf_0615
21199,36,Manuf_0151,Manuf_0617
21200,36,Manuf_0151,Manuf_0638
21201,36,Manuf_0151,Manuf_0649
21202,36,Manuf_0151,Retail_0151
21203,36,Manuf_0152,Manuf_0615
21204,36,Manuf_0152,Manuf_0638
21205,36,Manuf_0152,Manuf_0649
21206,36,Manuf_0152,Retail_0152
21207,36,Manuf_0153,Manuf_0591
21208,36,Manuf_0153,Manuf_0630
21209,36,Manuf_0153,Manuf_0635
21210,36,Manuf_0153,Manuf_0640
21211,36,Manuf_0153,Manuf_0646
21212,36,Manuf_0153,Manuf_0648
21213,36,Manuf_0153,Retail_0153
21214,36,Manuf_0154,Manuf_0628
21215,36,Manuf_0154,Manuf_0645
21216,36,Manuf_0154,Retail_0154
21217,36,Manuf_0155,Retail_0155
21218,36,Manuf_0156,Manuf_0654
21219,36,Manuf_0156,Manuf_0655
21220,36,Manuf_0156,Manuf_0657
21221,36,Manuf_0156,Manuf_0658
21222,36,Manuf_0156,Manuf_0659
21223,36,Manuf_0156,Manuf_0661
21224,36,Manuf_0156,Manuf_0662
21225,36,Manuf_0156,Manuf_0663
21226,36,Manuf_0156,Manuf_0665
21227,36,Manuf_0156,Manuf_0666
21228,36,Manuf_0156,Manuf_0667
21229,36,Manuf_0156,Manuf_0671
21230,36,Manuf_0156,Manuf_0672
21231,36,Manuf_0156,Retail_0156
21232,36,Manuf_0157,Manuf_0602
21233,36,Manuf_0157,Manuf_0618
21234,36,Manuf_0157,Manuf_0634
21235,36,Manuf_0157,Manuf_0637
21236,36,Manuf_0157,Retail_0157
21237,36,Manuf_0158,Retail_0158
21238,36,Manuf_0159,Retail_0159
21239,36,Manuf_0160,Retail_0160
21240,36,Manuf_0161,Retail_0161
21241,36,Manuf_0162,Retail_0162
21242,36,Manuf_0163,Manuf_0615
21243,36,Manuf_0163,Manuf_0638
21244,36,Manuf_0163,Manuf_0649
21245,36,Manuf_0163,Retail_0163
21246,36,Manuf_0164,Retail_0164
21247,36,Manuf_0165,Manuf_0602
21248,36,Manuf_0165,Manuf_0617
21249,36,Manuf_0165,Manuf_0618
21250,36,Manuf_0165,Manuf_0634
21251,36,Manuf_0165,Manuf_0637
21252,36,Manuf_0165,Retail_0165
21253,36,Manuf_0166,Retail_0166
21254,36,Manuf_0167,Retail_0167
21255,36,Manuf_0168,Retail_0168
21256,36,Manuf_0169,Retail_0169
21257,36,Manuf_0170,Retail_0170
21258,36,Manuf_0171,Manuf_0622
21259,36,Manuf_0171,Retail_0171
21260,36,Manuf_0172,Retail_0172
21261,36,Manuf_0173,Manuf_0628
21262,36,Manuf_0173,Manuf_0645
21263,36,Manuf_0173,Retail_0173
21264,36,Manuf_0174,Manuf_0592
21265,36,Manuf_0174,Manuf_0619
21266,36,Manuf_0174,Manuf_0641
21267,36,Manuf_0174,Manuf_0642
21268,36,Manuf_0174,Retail_0174
21269,36,Manuf_0175,Manuf_0650
21270,36,Manuf_0175,Retail_0175
21271,36,Manuf_0176,Manuf_0591
21272,36,Manuf_0176,Manuf_0635
21273,36,Manuf_0176,Manuf_0640
21274,36,Manuf_0176,Manuf_0648
21275,36,Manuf_0176,Retail_0176
21276,36,Manuf_0177,Retail_0177
21277,36,Manuf_0178,Manuf_0593
21278,36,Manuf_0178,Manuf_0594
21279,36,Manuf_0178,Manuf_0600
21280,36,Manuf_0178,Manuf_0601
21281,36,Manuf_0178,Manuf_0603
21282,36,Manuf_0178,Manuf_0604
21283,36,Manuf_0178,Manuf_0607
21284,36,Manuf_0178,Manuf_0608
21285,36,Manuf_0178,Manuf_0609
21286,36,Manuf_0178,Manuf_0613
21287,36,Manuf_0178,Manuf_0616
21288,36,Manuf_0178,Manuf_0629
21289,36,Manuf_0178,Retail_0178
21290,36,Manuf_0179,Manuf_0633
21291,36,Manuf_0179,Manuf_0639
21292,36,Manuf_0179,Manuf_0644
21293,36,Manuf_0179,Retail_0179
21294,36,Manuf_0180,Manuf_0630
21295,36,Manuf_0180,Manuf_0646
21296,36,Manuf_0180,Retail_0180
21297,36,Manuf_0181,Manuf_0611
21298,36,Manuf_0181,Retail_0181
21299,36,Manuf_0182,Retail_0182
21300,36,Manuf_0183,Retail_0183
21301,36,Manuf_0184,Retail_0184
21302,36,Manuf_0185,Retail_0185
21303,36,Manuf_0186,Manuf_0654
21304,36,Manuf_0186,Manuf_0655
21305,36,Manuf_0186,Manuf_0656
21306,36,Manuf_0186,Manuf_0657
21307,36,Manuf_0186,Manuf_0658
21308,36,Manuf_0186,Manuf_0659
21309,36,Manuf_0186,Manuf_0661
21310,36,Manuf_0186,Manuf_0662
21311,36,Manuf_0186,Manuf_0663
21312,36,Manuf_0186,Manuf_0664
21313,36,Manuf_0186,Manuf_0665
21314,36,Manuf_0186,Manuf_0666
21315,36,Manuf_0186,Manuf_0667
21316,36,Manuf_0186,Manuf_0669
21317,36,Manuf_0186,Manuf_0670
21318,36,Manuf_0186,Manuf_0671
21319,36,Manuf_0186,Manuf_0672
21320,36,Manuf_0186,Retail_0186
21321,36,Manuf_0187,Manuf_0660
21322,36,Manuf_0187,Retail_0187
21323,36,Manuf_0188,Manuf_0668
21324,36,Manuf_0188,Retail_0188
21325,36,Manuf_0189,Retail_0189
21326,36,Manuf_0190,Retail_0190
21327,36,Manuf_0191,Retail_0191
21328,36,Manuf_0192,Retail_0192
21329,36,Manuf_0193,Retail_0193
21330,36,Manuf_0194,Retail_0194
21331,36,Manuf_0195,Retail_0195
21332,36,Manuf_0196,Retail_0196
21333,36,Manuf_0197,Retail_0197
21334,36,Manuf_0198,Retail_0198
21335,36,Manuf_0199,Retail_0199
21336,36,Manuf_0200,Retail_0200
21337,36,Manuf_0201,Retail_0201
21338,36,Manuf_0202,Manuf_0617
21339,36,Manuf_0202,Retail_0202
21340,36,Manuf_0203,Manuf_0594
21341,36,Manuf_0203,Manuf_0600
21342,36,Manuf_0203,Manuf_0603
21343,36,Manuf_0203,Manuf_0604
21344,36,Manuf_0203,Manuf_0607
21345,36,Manuf_0203,Manuf_0609
21346,36,Manuf_0203,Manuf_0611
21347,36,Manuf_0203,Retail_0203
21348,36,Manuf_0204,Manuf_0615
21349,36,Manuf_0204,Manuf_0638
21350,36,Manuf_0204,Manuf_0649
21351,36,Manuf_0204,Retail_0204
21352,36,Manuf_0205,Retail_0205
21353,36,Manuf_0206,Manuf_0602
21354,36,Manuf_0206,Manuf_0618
21355,36,Manuf_0206,Manuf_0634
21356,36,Manuf_0206,Manuf_0637
21357,36,Manuf_0206,Retail_0206
21358,36,Manuf_0207,Retail_0207
21359,36,Manuf_0208,Retail_0208
21360,36,Manuf_0209,Manuf_0622
21361,36,Manuf_0209,Retail_0209
21362,36,Manuf_0210,Manuf_0628
21363,36,Manuf_0210,Manuf_0645
21364,36,Manuf_0210,Retail_0210
21365,36,Manuf_0211,Retail_0211
21366,36,Manuf_0212,Retail_0212
21367,36,Manuf_0213,Manuf_0591
21368,36,Manuf_0213,Manuf_0592
21369,36,Manuf_0213,Manuf_0593
21370,36,Manuf_0213,Manuf_0601
21371,36,Manuf_0213,Manuf_0608
21372,36,Manuf_0213,Manuf_0613
21373,36,Manuf_0213,Manuf_0616
21374,36,Manuf_0213,Manuf_0619
21375,36,Manuf_0213,Manuf_0629
21376,36,Manuf_0213,Manuf_0630
21377,36,Manuf_0213,Manuf_0633
21378,36,Manuf_0213,Manuf_0635
21379,36,Manuf_0213,Manuf_0639
21380,36,Manuf_0213,Manuf_0640
21381,36,Manuf_0213,Manuf_0641
21382,36,Manuf_0213,Manuf_0642
21383,36,Manuf_0213,Manuf_0644
21384,36,Manuf_0213,Manuf_0646
21385,36,Manuf_0213,Manuf_0648
21386,36,Manuf_0213,Manuf_0650
21387,36,Manuf_0213,Retail_0213
21388,36,Manuf_0214,Retail_0214
21389,36,Manuf_0215,Manuf_0628
21390,36,Manuf_0215,Manuf_0645
21391,36,Manuf_0215,Retail_0215
21392,36,Manuf_0216,Retail_0216
21393,36,Manuf_0217,Retail_0217
21394,36,Manuf_0218,Retail_0218
21395,36,Manuf_0219,Manuf_0602
21396,36,Manuf_0219,Manuf_0617
21397,36,Manuf_0219,Manuf_0618
21398,36,Manuf_0219,Manuf_0628
21399,36,Manuf_0219,Manuf_0634
21400,36,Manuf_0219,Manuf_0637
21401,36,Manuf_0219,Manuf_0645
21402,36,Manuf_0219,Retail_0219
21403,36,Manuf_0220,Manuf_0591
21404,36,Manuf_0220,Manuf_0615
21405,36,Manuf_0220,Manuf_0635
21406,36,Manuf_0220,Manuf_0638
21407,36,Manuf_0220,Manuf_0649
21408,36,Manuf_0220,Retail_0220
21409,36,Manuf_0221,Manuf_0654
21410,36,Manuf_0221,Manuf_0655
21411,36,Manuf_0221,Manuf_0658
21412,36,Manuf_0221,Manuf_0659
21413,36,Manuf_0221,Manuf_0660
21414,36,Manuf_0221,Manuf_0661
21415,36,Manuf_0221,Manuf_0662
21416,36,Manuf_0221,Manuf_0663
21417,36,Manuf_0221,Manuf_0665
21418,36,Manuf_0221,Manuf_0667
21419,36,Manuf_0221,Manuf_0670
21420,36,Manuf_0221,Manuf_0671
21421,36,Manuf_0221,Manuf_0672
21422,36,Manuf_0221,Retail_0221
21423,36,Manuf_0222,Retail_0222
21424,36,Manuf_0223,Retail_0223
21425,36,Manuf_0224,Retail_0224
21426,36,Manuf_0225,Retail_0225
21427,36,Manuf_0226,Retail_0226
21428,36,Manuf_0227,Retail_0227
21429,36,Manuf_0228,Retail_0228
21430,36,Manuf_0229,Retail_0229
21431,36,Manuf_0230,Retail_0230
21432,36,Manuf_0231,Manuf_0628
21433,36,Manuf_0231,Manuf_0645
21434,36,Manuf_0231,Retail_0231
21435,36,Manuf_0232,Retail_0232
21436,36,Manuf_0233,Retail_0233
21437,36,Manuf_0234,Manuf_0601
21438,36,Manuf_0234,Manuf_0608
21439,36,Manuf_0234,Manuf_0613
21440,36,Manuf_0234,Manuf_0619
21441,36,Manuf_0234,Manuf_0630
21442,36,Manuf_0234,Manuf_0633
21443,36,Manuf_0234,Manuf_0639
21444,36,Manuf_0234,Manuf_0640
21445,36,Manuf_0234,Manuf_0644
21446,36,Manuf_0234,Manuf_0646
21447,36,Manuf_0234,Manuf_0648
21448,36,Manuf_0234,Retail_0234
21449,36,Manuf_0235,Manuf_0593
21450,36,Manuf_0235,Manuf_0616
21451,36,Manuf_0235,Manuf_0629
21452,36,Manuf_0235,Retail_0235
21453,36,Manuf_0236,Manuf_0600
21454,36,Manuf_0236,Manuf_0603
21455,36,Manuf_0236,Manuf_0611
21456,36,Manuf_0236,Manuf_0668
21457,36,Manuf_0236,Retail_0236
21458,36,Manuf_0237,Manuf_0591
21459,36,Manuf_0237,Manuf_0592
21460,36,Manuf_0237,Manuf_0594
21461,36,Manuf_0237,Manuf_0600
21462,36,Manuf_0237,Manuf_0603
21463,36,Manuf_0237,Manuf_0604
21464,36,Manuf_0237,Manuf_0607
21465,36,Manuf_0237,Manuf_0609
21466,36,Manuf_0237,Manuf_0611
21467,36,Manuf_0237,Manuf_0622
21468,36,Manuf_0237,Manuf_0628
21469,36,Manuf_0237,Manuf_0635
21470,36,Manuf_0237,Manuf_0641
21471,36,Manuf_0237,Manuf_0642
21472,36,Manuf_0237,Manuf_0645
21473,36,Manuf_0237,Manuf_0650
21474,36,Manuf_0237,Retail_0237
21475,36,Manuf_0238,Retail_0238
21476,36,Manuf_0239,Retail_0239
21477,36,Manuf_0240,Retail_0240
21478,36,Manuf_0241,Retail_0241
21479,36,Manuf_0242,Manuf_0593
21480,36,Manuf_0242,Manuf_0594
21481,36,Manuf_0242,Manuf_0600
21482,36,Manuf_0242,Manuf_0601
21483,36,Manuf_0242,Manuf_0602
21484,36,Manuf_0242,Manuf_0603
21485,36,Manuf_0242,Manuf_0604
21486,36,Manuf_0242,Manuf_0607
21487,36,Manuf_0242,Manuf_0608
21488,36,Manuf_0242,Manuf_0609
21489,36,Manuf_0242,Manuf_0611
21490,36,Manuf_0242,Manuf_0613
21491,36,Manuf_0242,Manuf_0616
21492,36,Manuf_0242,Manuf_0617
21493,36,Manuf_0242,Manuf_0618
21494,36,Manuf_0242,Manuf_0629
21495,36,Manuf_0242,Manuf_0630
21496,36,Manuf_0242,Manuf_0633
21497,36,Manuf_0242,Manuf_0634
21498,36,Manuf_0242,Manuf_0637
21499,36,Manuf_0242,Manuf_0639
21500,36,Manuf_0242,Manuf_0644
21501,36,Manuf_0242,Manuf_0646
21502,36,Manuf_0242,Manuf_0668
21503,36,Manuf_0242,Retail_0242
21504,36,Manuf_0243,Retail_0243
21505,36,Manuf_0244,Manuf_0591
21506,36,Manuf_0244,Manuf_0592
21507,36,Manuf_0244,Manuf_0615
21508,36,Manuf_0244,Manuf_0619
21509,36,Manuf_0244,Manuf_0622
21510,36,Manuf_0244,Manuf_0635
21511,36,Manuf_0244,Manuf_0638
21512,36,Manuf_0244,Manuf_0640
21513,36,Manuf_0244,Manuf_0641
21514,36,Manuf_0244,Manuf_0642
21515,36,Manuf_0244,Manuf_0648
21516,36,Manuf_0244,Manuf_0649
21517,36,Manuf_0244,Manuf_0650
21518,36,Manuf_0244,Retail_0244
21519,36,Manuf_0245,Manuf_0622
21520,36,Manuf_0245,Retail_0245
21521,36,Manuf_0246,Manuf_0628
21522,36,Manuf_0246,Manuf_0645
21523,36,Manuf_0246,Retail_0246
21524,36,Manuf_0247,Retail_0247
21525,36,Manuf_0248,Manuf_0628
21526,36,Manuf_0248,Manuf_0645
21527,36,Manuf_0248,Retail_0248
21528,36,Manuf_0249,Retail_0249
21529,36,Manuf_0250,Manuf_0622
21530,36,Manuf_0250,Manuf_0628
21531,36,Manuf_0250,Manuf_0645
21532,36,Manuf_0250,Retail_0250
21533,36,Manuf_0251,Retail_0251
21534,36,Manuf_0252,Retail_0252
21535,36,Manuf_0253,Manuf_0591
21536,36,Manuf_0253,Manuf_0615
21537,36,Manuf_0253,Manuf_0630
21538,36,Manuf_0253,Manuf_0635
21539,36,Manuf_0253,Manuf_0638
21540,36,Manuf_0253,Manuf_0640
21541,36,Manuf_0253,Manuf_0646
21542,36,Manuf_0253,Manuf_0648
21543,36,Manuf_0253,Manuf_0649
21544,36,Manuf_0253,Manuf_0668
21545,36,Manuf_0253,Retail_0253
21546,36,Manuf_0254,Manuf_0628
21547,36,Manuf_0254,Manuf_0645
21548,36,Manuf_0254,Retail_0254
21549,36,Manuf_0255,Manuf_0659
21550,36,Manuf_0255,Manuf_0669
21551,36,Manuf_0255,Manuf_0670
21552,36,Manuf_0255,Retail_0255
21553,36,Manuf_0256,Manuf_0656
21554,36,Manuf_0256,Manuf_0658
21555,36,Manuf_0256,Manuf_0661
21556,36,Manuf_0256,Manuf_0662
21557,36,Manuf_0256,Manuf_0663
21558,36,Manuf_0256,Manuf_0665
21559,36,Manuf_0256,Manuf_0667
21560,36,Manuf_0256,Manuf_0672
21561,36,Manuf_0256,Retail_0256
21562,36,Manuf_0257,Retail_0257
21563,36,Manuf_0258,Retail_0258
21564,36,Manuf_0259,Retail_0259
21565,36,Manuf_0260,Retail_0260
21566,36,Manuf_0261,Retail_0261
21567,36,Manuf_0262,Manuf_0628
21568,36,Manuf_0262,Manuf_0645
21569,36,Manuf_0262,Retail_0262
21570,36,Manuf_0263,Retail_0263
21571,36,Manuf_0264,Retail_0264
21572,36,Manuf_0265,Manuf_0591
21573,36,Manuf_0265,Manuf_0615
21574,36,Manuf_0265,Manuf_0635
21575,36,Manuf_0265,Manuf_0638
21576,36,Manuf_0265,Manuf_0640
21577,36,Manuf_0265,Manuf_0649
21578,36,Manuf_0265,Retail_0265
21579,36,Manuf_0266,Retail_0266
21580,36,Manuf_0267,Retail_0267
21581,36,Manuf_0268,Manuf_0619
21582,36,Manuf_0268,Manuf_0622
21583,36,Manuf_0268,Retail_0268
21584,36,Manuf_0269,Retail_0269
21585,36,Manuf_0270,Manuf_0592
21586,36,Manuf_0270,Manuf_0602
21587,36,Manuf_0270,Manuf_0604
21588,36,Manuf_0270,Manuf_0607
21589,36,Manuf_0270,Manuf_0617
21590,36,Manuf_0270,Manuf_0618
21591,36,Manuf_0270,Manuf_0634
21592,36,Manuf_0270,Manuf_0637
21593,36,Manuf_0270,Manuf_0641
21594,36,Manuf_0270,Manuf_0642
21595,36,Manuf_0270,Manuf_0650
21596,36,Manuf_0270,Retail_0270
21597,36,Manuf_0271,Retail_0271
21598,36,Manuf_0272,Retail_0272
21599,36,Manuf_0273,Manuf_0648
21600,36,Manuf_0273,Retail_0273
21601,36,Manuf_0274,Manuf_0628
21602,36,Manuf_0274,Manuf_0645
21603,36,Manuf_0274,Retail_0274
21604,36,Manuf_0275,Manuf_0658
21605,36,Manuf_0275,Manuf_0661
21606,36,Manuf_0275,Manuf_0662
21607,36,Manuf_0275,Manuf_0663
21608,36,Manuf_0275,Retail_0275
21609,36,Manuf_0276,Retail_0276
21610,36,Manuf_0277,Manuf_0646
21611,36,Manuf_0277,Retail_0277
21612,36,Manuf_0278,Retail_0278
21613,36,Manuf_0279,Manuf_0668
21614,36,Manuf_0279,Retail_0279
21615,36,Manuf_0280,Retail_0280
21616,36,Manuf_0281,Retail_0281
21617,36,Manuf_0282,Retail_0282
21618,36,Manuf_0283,Retail_0283
21619,36,Manuf_0284,Retail_0284
21620,36,Manuf_0285,Retail_0285
21621,36,Manuf_0286,Retail_0286
21622,36,Manuf_0287,Retail_0287
21623,36,Manuf_0288,Manuf_0617
21624,36,Manuf_0288,Manuf_0659
21625,36,Manuf_0288,Manuf_0663
21626,36,Manuf_0288,Manuf_0668
21627,36,Manuf_0288,Manuf_0669
21628,36,Manuf_0288,Retail_0288
21629,36,Manuf_0289,Retail_0289
21630,36,Manuf_0290,Retail_0290
21631,36,Manuf_0291,Retail_0291
21632,36,Manuf_0292,Manuf_0654
21633,36,Manuf_0292,Manuf_0655
21634,36,Manuf_0292,Manuf_0656
21635,36,Manuf_0292,Manuf_0657
21636,36,Manuf_0292,Manuf_0661
21637,36,Manuf_0292,Manuf_0664
21638,36,Manuf_0292,Manuf_0665
21639,36,Manuf_0292,Manuf_0666
21640,36,Manuf_0292,Manuf_0667
21641,36,Manuf_0292,Manuf_0670
21642,36,Manuf_0292,Manuf_0671
21643,36,Manuf_0292,Manuf_0672
21644,36,Manuf_0292,Retail_0292
21645,36,Manuf_0293,Manuf_0591
21646,36,Manuf_0293,Manuf_0592
21647,36,Manuf_0293,Manuf_0593
21648,36,Manuf_0293,Manuf_0594
21649,36,Manuf_0293,Manuf_0600
21650,36,Manuf_0293,Manuf_0601
21651,36,Manuf_0293,Manuf_0603
21652,36,Manuf_0293,Manuf_0604
21653,36,Manuf_0293,Manuf_0607
21654,36,Manuf_0293,Manuf_0608
21655,36,Manuf_0293,Manuf_0609
21656,36,Manuf_0293,Manuf_0611
21657,36,Manuf_0293,Manuf_0613
21658,36,Manuf_0293,Manuf_0616
21659,36,Manuf_0293,Manuf_0617
21660,36,Manuf_0293,Manuf_0619
21661,36,Manuf_0293,Manuf_0628
21662,36,Manuf_0293,Manuf_0629
21663,36,Manuf_0293,Manuf_0630
21664,36,Manuf_0293,Manuf_0633
21665,36,Manuf_0293,Manuf_0634
21666,36,Manuf_0293,Manuf_0635
21667,36,Manuf_0293,Manuf_0639
21668,36,Manuf_0293,Manuf_0640
21669,36,Manuf_0293,Manuf_0641
21670,36,Manuf_0293,Manuf_0642
21671,36,Manuf_0293,Manuf_0644
21672,36,Manuf_0293,Manuf_0646
21673,36,Manuf_0293,Manuf_0648
21674,36,Manuf_0293,Manuf_0650
21675,36,Manuf_0293,Retail_0293
21676,36,Manuf_0294,Manuf_0628
21677,36,Manuf_0294,Manuf_0645
21678,36,Manuf_0294,Retail_0294
21679,36,Manuf_0295,Manuf_0591
21680,36,Manuf_0295,Manuf_0615
21681,36,Manuf_0295,Manuf_0628
21682,36,Manuf_0295,Manuf_0630
21683,36,Manuf_0295,Manuf_0635
21684,36,Manuf_0295,Manuf_0638
21685,36,Manuf_0295,Manuf_0640
21686,36,Manuf_0295,Manuf_0645
21687,36,Manuf_0295,Manuf_0646
21688,36,Manuf_0295,Manuf_0648
21689,36,Manuf_0295,Manuf_0649
21690,36,Manuf_0295,Retail_0295
21691,36,Manuf_0296,Manuf_0592
21692,36,Manuf_0296,Manuf_0593
21693,36,Manuf_0296,Manuf_0594
21694,36,Manuf_0296,Manuf_0601
21695,36,Manuf_0296,Manuf_0602
21696,36,Manuf_0296,Manuf_0604
21697,36,Manuf_0296,Manuf_0607
21698,36,Manuf_0296,Manuf_0608
21699,36,Manuf_0296,Manuf_0609
21700,36,Manuf_0296,Manuf_0613
21701,36,Manuf_0296,Manuf_0616
21702,36,Manuf_0296,Manuf_0617
21703,36,Manuf_0296,Manuf_0618
21704,36,Manuf_0296,Manuf_0619
21705,36,Manuf_0296,Manuf_0622
21706,36,Manuf_0296,Manuf_0629
21707,36,Manuf_0296,Manuf_0633
21708,36,Manuf_0296,Manuf_0634
21709,36,Manuf_0296,Manuf_0637
21710,36,Manuf_0296,Manuf_0639
21711,36,Manuf_0296,Manuf_0641
21712,36,Manuf_0296,Manuf_0642
21713,36,Manuf_0296,Manuf_0644
21714,36,Manuf_0296,Manuf_0650
21715,36,Manuf_0296,Retail_0296
21716,36,Manuf_0297,Manuf_0591
21717,36,Manuf_0297,Manuf_0592
21718,36,Manuf_0297,Manuf_0602
21719,36,Manuf_0297,Manuf_0607
