,chainId,Stage_Name,stageCost,relDepth,stageClassification,avgDemand,stdDevDemand,maxServiceTime,serviceLevel,stageTime,stdDev_stageTime,stageTime_1,stageTime_%_1,stageTime_2,stageTime_%_2,stageTime_3,stageTime_%_3,stageTime_4,stageTime_%_4,stageTime_5,stageTime_%_5,stageTime_6,stageTime_%_6,xPosition,yPosition,Unnamed: 25
7475,33,Dist_0407,0,2,Dist,42.54,23.05,6.0,0.99,0.0,,,,,,,,,,,,,,1024,9936,
7476,33,Dist_0408,0,2,Dist,102.52,78.24,6.0,0.99,0.0,,,,,,,,,,,,,,1024,10000,
7477,33,Dist_0409,0,2,Dist,53.34,42.5,6.0,0.99,0.0,,,,,,,,,,,,,,1024,10064,
7478,33,Dist_0410,0,2,Dist,59.31,27.45,6.0,0.99,0.0,,,,,,,,,,,,,,1024,10128,
7479,33,Dist_0411,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,10192,
7480,33,Dist_0416,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,10512,
7481,33,Dist_0419,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,10704,
7482,33,Dist_0420,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,10768,
7483,33,Dist_0421,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,10832,
7484,33,Dist_0425,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,11088,
7485,33,Dist_0426,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,11152,
7486,33,Dist_0427,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,11216,
7487,33,Dist_0428,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,11280,
7488,33,Dist_0429,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,11344,
7489,33,Dist_0430,0,2,Dist,34.71,182.15,6.0,0.99,0.0,,,,,,,,,,,,,,1024,11408,
7490,33,Dist_0435,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,11728,
7491,33,Dist_0438,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,11920,
7492,33,Dist_0439,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,11984,
7493,33,Dist_0440,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12048,
7494,33,Dist_0444,0,2,Dist,84.42,57.95,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12304,
7495,33,Dist_0445,0,2,Dist,59.78,63.95,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12368,
7496,33,Dist_0446,0,2,Dist,152.49,143.07,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12432,
7497,33,Dist_0447,0,2,Dist,66.65,74.78,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12496,
7498,33,Dist_0448,0,2,Dist,81.68,98.13,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12560,
7499,33,Dist_0449,0,2,Dist,21.03,63.04,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12624,
7500,33,Dist_0450,0,2,Dist,8.35,33.29,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12688,
7501,33,Dist_0451,0,2,Dist,31.95,78.16,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12752,
7502,33,Dist_0452,0,2,Dist,47.68,132.69,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12816,
7503,33,Dist_0453,0,2,Dist,13.32,36.62,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12880,
7504,33,Dist_0454,0,2,Dist,69.49,93.76,6.0,0.99,0.0,,,,,,,,,,,,,,1024,12944,
7505,33,Dist_0455,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13008,
7506,33,Dist_0456,0,2,Dist,12.8,31.84,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13072,
7507,33,Dist_0457,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13136,
7508,33,Dist_0458,0,2,Dist,12.75,28.25,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13200,
7509,33,Dist_0459,0,2,Dist,195.17,158.33,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13264,
7510,33,Dist_0460,0,2,Dist,48.18,30.39,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13328,
7511,33,Dist_0461,0,2,Dist,134.58,88.78,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13392,
7512,33,Dist_0462,0,2,Dist,171.12,102.51,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13456,
7513,33,Dist_0463,0,2,Dist,81.77,52.13,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13520,
7514,33,Dist_0464,0,2,Dist,17.8,58.18,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13584,
7515,33,Dist_0465,0,2,Dist,8.82,42.89,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13648,
7516,33,Dist_0466,0,2,Dist,47.25,112.77,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13712,
7517,33,Dist_0467,0,2,Dist,64.95,165.57,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13776,
7518,33,Dist_0468,0,2,Dist,23.15,62.2,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13840,
7519,33,Dist_0469,0,2,Dist,13.69,42.03,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13904,
7520,33,Dist_0470,0,2,Dist,5.03,17.02,6.0,0.99,0.0,,,,,,,,,,,,,,1024,13968,
7521,33,Dist_0471,0,2,Dist,15.98,43.76,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14032,
7522,33,Dist_0472,0,2,Dist,36.17,151.91,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14096,
7523,33,Dist_0473,0,2,Dist,25.69,160.23,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14160,
7524,33,Dist_0474,0,2,Dist,197.92,150.17,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14224,
7525,33,Dist_0475,0,2,Dist,318.18,228.74,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14288,
7526,33,Dist_0476,0,2,Dist,49.97,62.27,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14352,
7527,33,Dist_0477,0,2,Dist,206.12,128.82,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14416,
7528,33,Dist_0478,0,2,Dist,125.71,94.64,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14480,
7529,33,Dist_0479,0,2,Dist,19.6,70.54,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14544,
7530,33,Dist_0480,0,2,Dist,8.15,18.6,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14608,
7531,33,Dist_0481,0,2,Dist,39.0,101.76,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14672,
7532,33,Dist_0482,0,2,Dist,54.17,141.19,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14736,
7533,33,Dist_0483,0,2,Dist,13.22,34.77,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14800,
7534,33,Dist_0484,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14864,
7535,33,Dist_0485,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,14928,
7536,33,Dist_0488,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,15136,
7537,33,Dist_0490,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,15264,
7538,33,Dist_0493,0,2,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1024,15456,
7539,33,Dist_0498,0,1,Dist,3.95,4.08,6.0,0.99,0.0,,,,,,,,,,,,,,1216,15904,
7540,33,Dist_0499,0,1,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1216,16160,
7541,33,Dist_0500,0,1,Dist,2.09,14.13,6.0,0.99,0.0,,,,,,,,,,,,,,1216,16480,
7542,33,Dist_0501,0,1,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1232,17664,
7543,33,Dist_0502,0,1,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1232,18880,
7544,33,Dist_0503,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1312,15648,
7545,33,Dist_0504,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1312,15712,
7546,33,Dist_0505,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1312,15776,
7547,33,Dist_0506,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1312,15840,
7548,33,Dist_0507,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1312,15968,
7549,33,Dist_0508,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1312,16032,
7550,33,Dist_0509,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1312,16096,
7551,33,Dist_0510,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1312,16224,
7552,33,Dist_0511,0,0,Dist,3.14,11.74,6.0,0.99,0.0,,,,,,,,,,,,,,1312,16288,
7553,33,Dist_0512,0,0,Dist,1.43,4.24,6.0,0.99,0.0,,,,,,,,,,,,,,1312,16352,
7554,33,Dist_0513,0,0,Dist,1.31,5.42,6.0,0.99,0.0,,,,,,,,,,,,,,1312,16416,
7555,33,Dist_0514,0,0,Dist,3.14,11.74,6.0,0.99,0.0,,,,,,,,,,,,,,1312,16544,
7556,33,Dist_0515,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1328,17536,
7557,33,Dist_0516,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1328,17600,
7558,33,Dist_0517,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1328,17728,
7559,33,Dist_0518,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1328,17792,
7560,33,Dist_0519,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1328,18816,
7561,33,Dist_0520,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1328,18944,
7562,33,Dist_0521,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1328,19008,
7563,33,Dist_0522,0,0,Dist,0.0,0.0,6.0,0.99,0.0,,,,,,,,,,,,,,1328,19072,
7564,33,Manuf_0005,0,6,Manuf,,,,,0.0,,,,,,,,,,,,,,256,2608,
7565,33,Manuf_0009,0,6,Manuf,,,,,0.0,,,,,,,,,,,,,,256,4528,
7566,33,Manuf_0015,0,6,Manuf,,,,,0.0,,,,,,,,,,,,,,256,8256,
7567,33,Trans_0001,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,368,
7568,33,Trans_0002,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,432,
7569,33,Trans_0003,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,1456,
7570,33,Trans_0004,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,1520,
7571,33,Trans_0009,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,3808,
7572,33,Trans_0010,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,3872,
7573,33,Trans_0012,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,4400,
7574,33,Trans_0013,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,4464,
7575,33,Trans_0014,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,4752,
7576,33,Trans_0015,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,4816,
7577,33,Trans_0016,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,5328,
7578,33,Trans_0017,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,5392,
7579,33,Trans_0019,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,6080,
7580,33,Trans_0020,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,6208,
7581,33,Trans_0022,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,7296,
7582,33,Trans_0023,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,7360,
7583,33,Trans_0025,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,8400,
7584,33,Trans_0026,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,8464,
7585,33,Trans_0027,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,8800,
7586,33,Trans_0028,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,8928,
7587,33,Trans_0029,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,9104,
7588,33,Trans_0030,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,9168,
7589,33,Trans_0031,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,9328,
7590,33,Trans_0032,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,9392,
7591,33,Trans_0033,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,9616,
7592,33,Trans_0034,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,9680,
7593,33,Trans_0035,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,10016,
7594,33,Trans_0036,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,10080,
7595,33,Trans_0039,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,11920,
7596,33,Trans_0040,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,11984,
7597,33,Trans_0041,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,12400,
7598,33,Trans_0042,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,12528,
7599,33,Trans_0044,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,13200,
7600,33,Trans_0045,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,13264,
7601,33,Trans_0049,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,14352,
7602,33,Trans_0050,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,14480,
7603,33,Trans_0055,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,17472,
7604,33,Trans_0056,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,17536,
7605,33,Trans_0057,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,18080,
7606,33,Trans_0058,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,18144,
7607,33,Trans_0060,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,20016,
7608,33,Trans_0061,0,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,20080,
7609,33,Trans_0273,0,1,Trans,,,,,7.65,1.73,,,,,,,,,,,,,1216,15648,
7610,33,Trans_0274,0,1,Trans,,,,,3.51,0.79,,,,,,,,,,,,,1216,15712,
7611,33,Trans_0275,0,1,Trans,,,,,2.96,1.51,,,,,,,,,,,,,1216,15776,
7612,33,Trans_0276,0,1,Trans,,,,,5.11,1.01,,,,,,,,,,,,,1216,15840,
7613,33,Trans_0277,0,1,Trans,,,,,7.65,1.73,,,,,,,,,,,,,1216,15968,
7614,33,Trans_0278,0,1,Trans,,,,,3.51,0.79,,,,,,,,,,,,,1216,16032,
7615,33,Trans_0279,0,1,Trans,,,,,5.11,1.01,,,,,,,,,,,,,1216,16096,
7616,33,Trans_0280,0,1,Trans,,,,,2.96,1.51,,,,,,,,,,,,,1216,16224,
7617,33,Trans_0281,0,1,Trans,,,,,3.51,0.79,,,,,,,,,,,,,1216,16288,
7618,33,Trans_0282,0,1,Trans,,,,,7.65,1.73,,,,,,,,,,,,,1216,16352,
7619,33,Trans_0283,0,1,Trans,,,,,5.11,1.01,,,,,,,,,,,,,1216,16416,
7620,33,Trans_0284,0,1,Trans,,,,,2.96,1.51,,,,,,,,,,,,,1216,16544,
7621,33,Trans_0285,0,1,Trans,,,,,2.96,1.51,,,,,,,,,,,,,1232,17536,
7622,33,Trans_0286,0,1,Trans,,,,,5.11,1.01,,,,,,,,,,,,,1232,17600,
7623,33,Trans_0287,0,1,Trans,,,,,3.51,0.79,,,,,,,,,,,,,1232,17728,
7624,33,Trans_0288,0,1,Trans,,,,,7.65,1.73,,,,,,,,,,,,,1232,17792,
7625,33,Trans_0289,0,1,Trans,,,,,7.65,1.73,,,,,,,,,,,,,1232,18816,
7626,33,Trans_0290,0,1,Trans,,,,,5.11,1.01,,,,,,,,,,,,,1232,18944,
7627,33,Trans_0291,0,1,Trans,,,,,2.96,1.51,,,,,,,,,,,,,1232,19008,
7628,33,Trans_0292,0,1,Trans,,,,,3.51,0.79,,,,,,,,,,,,,1232,19072,
7629,33,Trans_0005,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,1872,
7630,33,Trans_0006,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,2144,
7631,33,Trans_0007,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,2544,
7632,33,Trans_0008,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,3360,
7633,33,Trans_0011,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,4064,
7634,33,Trans_0018,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,6016,
7635,33,Trans_0021,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,6832,
7636,33,Trans_0024,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,8192,
7637,33,Trans_0037,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,10608,
7638,33,Trans_0038,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,11248,
7639,33,Trans_0043,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,12976,
7640,33,Trans_0046,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,13552,
7641,33,Trans_0047,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,13776,
7642,33,Trans_0048,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,14192,
7643,33,Trans_0051,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,14656,
7644,33,Trans_0052,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,15440,
7645,33,Trans_0053,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,16688,
7646,33,Trans_0059,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,19584,
7647,33,Trans_0063,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,20320,
7648,33,Trans_0064,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,20368,
7649,33,Trans_0065,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,20432,
7650,33,Trans_0067,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,20560,
7651,33,Trans_0069,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,20688,
7652,33,Trans_0078,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,21248,
7653,33,Trans_0081,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,21440,
7654,33,Trans_0082,0.01,6,Trans,,,,,1.0,,,,,,,,,,,,,,256,21488,
7655,33,Part_0056,0.02,7,Part,,,,,21.0,,,,,,,,,,,,,,64,17536,
7656,33,Part_0058,0.02,7,Part,,,,,21.0,,,,,,,,,,,,,,64,18144,
7657,33,Part_0061,0.02,7,Part,,,,,21.0,,,,,,,,,,,,,,64,20080,
7658,33,Part_0055,0.03,7,Part,,,,,28.0,,,,,,,,,,,,,,64,17472,
7659,33,Part_0057,0.03,7,Part,,,,,28.0,,,,,,,,,,,,,,64,18080,
7660,33,Part_0060,0.03,7,Part,,,,,28.0,,,,,,,,,,,,,,64,20016,
7661,33,Part_0002,0.04,7,Part,,,,,21.0,,,,,,,,,,,,,,64,432,
7662,33,Part_0025,0.04,7,Part,,,,,21.0,,,,,,,,,,,,,,64,8400,
7663,33,Part_0034,0.04,7,Part,,,,,21.0,,,,,,,,,,,,,,64,9680,
7664,33,Part_0042,0.04,7,Part,,,,,21.0,,,,,,,,,,,,,,64,12528,
7665,33,Part_0003,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,1456,
7666,33,Part_0004,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,1520,
7667,33,Part_0009,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,3808,
7668,33,Part_0010,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,3872,
7669,33,Part_0012,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,4400,
7670,33,Part_0013,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,4464,
7671,33,Part_0014,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,4752,
7672,33,Part_0015,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,4816,
7673,33,Part_0016,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,5328,
7674,33,Part_0017,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,5392,
7675,33,Part_0020,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,6208,
7676,33,Part_0022,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,7296,
7677,33,Part_0023,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,7360,
7678,33,Part_0028,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,8928,
7679,33,Part_0029,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,9104,
7680,33,Part_0030,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,9168,
7681,33,Part_0031,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,9328,
7682,33,Part_0032,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,9392,
7683,33,Part_0035,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,10016,
7684,33,Part_0036,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,10080,
7685,33,Part_0039,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,11920,
7686,33,Part_0040,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,11984,
7687,33,Part_0044,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,13200,
7688,33,Part_0045,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,13264,
7689,33,Part_0050,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,14480,
7690,33,Part_0053,0.05,7,Part,,,,,21.0,,,,,,,,,,,,,,64,16688,
7691,33,Trans_0075,0.05,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,21072,
7692,33,Trans_0076,0.05,6,Trans,,,,,5.0,,,,,,,,,,,,,,256,21120,
7693,33,Dist_0010,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,17472,
7694,33,Dist_0011,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,17856,
7695,33,Dist_0016,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,18752,
7696,33,Dist_0021,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,19696,
7697,33,Dist_0026,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,144,
7698,33,Dist_0051,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,2896,
7699,33,Dist_0071,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,4624,
7700,33,Dist_0096,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,7952,
7701,33,Dist_0116,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,9232,
7702,33,Dist_0121,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,9552,
7703,33,Dist_0156,0.06,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,12944,
7704,33,Part_0001,0.06,7,Part,,,,,21.0,,,,,,,,,,,,,,64,368,
7705,33,Part_0019,0.06,7,Part,,,,,21.0,,,,,,,,,,,,,,64,6080,
7706,33,Part_0026,0.06,7,Part,,,,,21.0,,,,,,,,,,,,,,64,8464,
7707,33,Part_0027,0.06,7,Part,,,,,28.0,,,,,,,,,,,,,,64,8800,
7708,33,Part_0033,0.06,7,Part,,,,,21.0,,,,,,,,,,,,,,64,9616,
7709,33,Part_0041,0.06,7,Part,,,,,21.0,,,,,,,,,,,,,,64,12400,
7710,33,Part_0049,0.06,7,Part,,,,,28.0,,,,,,,,,,,,,,64,14352,
7711,33,Dist_0006,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,16864,
7712,33,Dist_0007,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,17104,
7713,33,Dist_0012,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,18096,
7714,33,Dist_0013,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,18368,
7715,33,Dist_0018,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,19136,
7716,33,Dist_0020,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,19408,
7717,33,Dist_0023,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,20016,
7718,33,Dist_0025,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,20304,
7719,33,Dist_0028,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,464,
7720,33,Dist_0030,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,736,
7721,33,Dist_0053,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,3216,
7722,33,Dist_0055,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,3488,
7723,33,Dist_0073,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,4752,
7724,33,Dist_0075,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,4880,
7725,33,Dist_0098,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,8080,
7726,33,Dist_0100,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,8208,
7727,33,Dist_0118,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,9360,
7728,33,Dist_0120,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,9488,
7729,33,Dist_0123,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,9680,
7730,33,Dist_0125,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,9808,
7731,33,Dist_0158,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,13072,
7732,33,Dist_0160,0.07,3,Dist,,,,,2.0,,,,,,,,,,,,,,848,13200,
7733,33,Part_0077,0.07,7,Part,,,,,21.0,,,,,,,,,,,,,,64,21248,
7734,33,Part_0080,0.07,7,Part,,,,,21.0,,,,,,,,,,,,,,64,21440,
7735,33,Dist_0008,0.08,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,17216,
7736,33,Dist_0014,0.08,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,18496,
7737,33,Dist_0017,0.08,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,19008,
7738,33,Dist_0022,0.08,3,Dist,,,,,2.0,,,,,,,,,,,,,,832,19888,
